id,tag,description,category_originale,thumbs_up,thumbs_down,type_expression,valence_emotionnelle,intensite,energie,physiologie,tonalite,dimension_temporelle
834,[strong danish accent],Speaker speaks with a strong Danish Accent.,Accents,4,1,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
831,[strong dutch accent],Speaker speaks with a strong Dutch Accent.,Accents,6,1,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
848,[strong eastern us accent],Speaker speaks with a strong Eastern US Accent.,Accents,6,1,accent_regional,neutre,fort,non_applicable,non_applicable,dure,non_applicable
858,[strong egyptian accent],Speaker speaks with a strong Egyptian Accent.,Accents,11,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
912,[strong esperanto accent],Speaker speaks with a strong Esperanto Accent.,Accents,14,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
902,[strong estonian accent],Speaker speaks with a strong Estonian Accent.,Accents,14,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
913,[strong fictional alien accent],Speaker speaks with a strong Fictional Alien Accent.,Accents,14,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
868,[strong filipino accent],Speaker speaks with a strong Filipino Accent.,Accents,14,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
835,[strong finnish accent],Speaker speaks with a strong Finnish Accent.,Accents,13,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
819,[strong french accent],Speaker speaks with a strong French Accent.,Accents,15,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
910,[strong galician accent],Speaker speaks with a strong Galician Accent.,Accents,12,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
891,[strong georgian accent],Speaker speaks with a strong Georgian Accent.,Accents,12,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
820,[strong german accent],Speaker speaks with a strong German Accent.,Accents,7,2,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
893,[strong greek accent],Speaker speaks with a strong Greek Accent.,Accents,15,5,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
877,[strong gujarati accent],Speaker speaks with a strong Gujarati Accent.,Accents,12,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
861,[strong gulf arabic accent],Speaker speaks with a strong Gulf Arabic Accent.,Accents,6,1,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
883,[strong hebrew accent],Speaker speaks with a strong Hebrew Accent.,Accents,14,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
895,[strong hungarian accent],Speaker speaks with a strong Hungarian Accent.,Accents,9,2,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
906,[strong icelandic accent],Speaker speaks with a strong Icelandic Accent.,Accents,5,1,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
888,[strong igbo accent],Speaker speaks with a strong Igbo Accent.,Accents,6,2,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
825,[strong indian accent],Speaker speaks with a strong Indian Accent.,Accents,6,2,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
866,[strong indonesian accent],Speaker speaks with a strong Indonesian Accent.,Accents,9,2,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
817,[strong irish accent],Speaker speaks with a strong Irish Accent.,Accents,4,1,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
821,[strong italian accent],Speaker speaks with a strong Italian Accent.,Accents,8,2,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
842,[strong jamaican accent],Speaker speaks with a strong Jamaican Accent.,Accents,10,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
829,[strong japanese accent],Speaker speaks with a strong Japanese Accent.,Accents,12,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
892,[strong kazakh accent],Speaker speaks with a strong Kazakh Accent.,Accents,15,5,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
830,[strong korean accent],Speaker speaks with a strong Korean Accent.,Accents,13,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
872,[strong lao accent],Speaker speaks with a strong Lao Accent.,Accents,9,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
852,[strong latin american accent],Speaker speaks with a strong Latin American Accent.,Accents,6,1,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
903,[strong latvian accent],Speaker speaks with a strong Latvian Accent.,Accents,6,2,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
904,[strong lithuanian accent],Speaker speaks with a strong Lithuanian Accent.,Accents,10,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
867,[strong malaysian accent],Speaker speaks with a strong Malaysian Accent.,Accents,12,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
905,[strong malta accent],Speaker speaks with a strong Maltese Accent.,Accents,7,2,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
880,[strong marathi accent],Speaker speaks with a strong Marathi Accent.,Accents,15,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
823,[strong mexican accent],Speaker speaks with a strong Mexican Accent.,Accents,15,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
847,[strong midwestern accent],Speaker speaks with a strong Midwestern Accent.,Accents,5,1,accent_regional,neutre,fort,non_applicable,non_applicable,dure,non_applicable
873,[strong mongolian accent],Speaker speaks with a strong Mongolian Accent.,Accents,15,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
859,[strong moroccan accent],Speaker speaks with a strong Moroccan Accent.,Accents,9,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
874,[strong nepalese accent],Speaker speaks with a strong Nepalese Accent.,Accents,15,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
843,[strong new zealand accent],Speaker speaks with a strong New Zealand Accent.,Accents,4,1,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
833,[strong norwegian accent],Speaker speaks with a strong Norwegian Accent.,Accents,6,2,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
863,[strong pakistani accent],Speaker speaks with a strong Pakistani Accent.,Accents,13,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
882,[strong persian accent],Speaker speaks with a strong Persian Accent.,Accents,12,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
856,[strong peruvian accent],Speaker speaks with a strong Peruvian Accent.,Accents,11,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
914,[strong pirate accent],Speaker speaks with a strong Pirate Accent.,Accents,9,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
836,[strong polish accent],Speaker speaks with a strong Polish Accent.,Accents,10,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
840,[strong portuguese accent],Speaker speaks with a strong Portuguese Accent.,Accents,9,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
876,[strong punjabi accent],Speaker speaks with a strong Punjabi Accent.,Accents,5,1,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
915,[strong robot accent],Speaker speaks with a strong Robot Accent.,Accents,12,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
894,[strong romanian accent],Speaker speaks with a strong Romanian Accent.,Accents,15,5,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
827,[strong russian accent],Speaker speaks with a strong Russian Accent.,Accents,5,1,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
818,[strong scottish accent],Speaker speaks with a strong Scottish Accent.,Accents,14,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
899,[strong serbian accent],Speaker speaks with a strong Serbian Accent.,Accents,10,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
897,[strong slovak accent],Speaker speaks with a strong Slovak Accent.,Accents,10,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
889,[strong somali accent],Speaker speaks with a strong Somali Accent.,Accents,12,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
826,[strong south african accent],Speaker speaks with a strong South African Accent.,Accents,9,2,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
844,[strong south us accent],Speaker speaks with a strong South US Accent.,Accents,4,1,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
850,[strong southeastern us accent],Speaker speaks with a strong Southeastern US Accent.,Accents,8,2,accent_regional,neutre,fort,non_applicable,non_applicable,dure,non_applicable
846,[strong southern us accent],Speaker speaks with a strong Southern US Accent.,Accents,6,2,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
822,[strong spanish accent],Speaker speaks with a strong Spanish Accent.,Accents,8,2,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
865,[strong sri lankan accent],Speaker speaks with a strong Sri Lankan Accent.,Accents,9,2,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
884,[strong swahili accent],Speaker speaks with a strong Swahili Accent.,Accents,11,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
832,[strong swedish accent],Speaker speaks with a strong Swedish Accent.,Accents,13,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
878,[strong tamil accent],Speaker speaks with a strong Tamil Accent.,Accents,13,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
879,[strong telugu accent],Speaker speaks with a strong Telugu Accent.,Accents,6,1,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
845,[strong texas accent],Speaker speaks with a strong Texas Accent.,Accents,7,2,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
870,[strong thai accent],Speaker speaks with a strong Thai Accent.,Accents,12,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
860,[strong tunisian accent],Speaker speaks with a strong Tunisian Accent.,Accents,12,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
838,[strong turkish accent],Speaker speaks with a strong Turkish Accent.,Accents,8,2,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
837,[strong ukrainian accent],Speaker speaks with a strong Ukrainian Accent.,Accents,14,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
881,[strong urdu accent],Speaker speaks with a strong Urdu Accent.,Accents,13,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
857,[strong venezuelan accent],Speaker speaks with a strong Venezuelan Accent.,Accents,7,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
869,[strong vietnamese accent],Speaker speaks with a strong Vietnamese Accent.,Accents,7,2,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
907,[strong welsh accent],Speaker speaks with a strong Welsh Accent.,Accents,13,4,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
851,[strong western us accent],Speaker speaks with a strong Western US Accent.,Accents,10,3,accent_regional,neutre,fort,non_applicable,non_applicable,dure,non_applicable
886,[strong xhosa accent],Speaker speaks with a strong Xhosa Accent.,Accents,11,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
911,[strong yiddish accent],Speaker speaks with a strong Yiddish Accent.,Accents,9,3,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
887,[strong yoruba accent],Speaker speaks with a strong Yoruba Accent.,Accents,5,1,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
885,[strong zulu accent],Speaker speaks with a strong Zulu Accent.,Accents,7,2,accent_regional,neutre,fort,non_applicable,non_applicable,non_applicable,non_applicable
1798,[stubborn],"Obstinate, unyielding",Emotion,4,1,emotion,ambivalent,modere,moyenne,non_applicable,non_applicable,non_applicable
399,[studio announcer],Speaker uses studio announcement style,Narrative,12,4,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
760,[studio room tone],Speaker sounds like studio room tone,Effects,13,4,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1484,[stutter],Involuntary speech repetition,Rhythm,4,1,rythme_tempo,neutre,extreme,moyenne,non_applicable,non_applicable,non_applicable
1388,[stuttering],Speaker speaks with speech impediment,Styles,6,2,style_parole,neutre,extreme,moyenne,non_applicable,non_applicable,non_applicable
1485,[stuttering],Ongoing speech disruption,Rhythm,9,3,rythme_tempo,neutre,extreme,moyenne,non_applicable,non_applicable,non_applicable
1457,[subjective],Speaker speaks from personal view,Styles,6,2,style_parole,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
764,[submarine filter],Speaker sounds like underwater submarine filter,Effects,6,1,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1775,[submissive],"Yielding, compliant",Emotion,7,2,emotion,ambivalent,modere,moyenne,non_applicable,non_applicable,non_applicable
601,[suggests],Speaker makes a suggestion,Dialogue,12,4,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1790,[sultry],Sensually appealing,Emotion,7,2,emotion,ambivalent,modere,moyenne,non_applicable,non_applicable,non_applicable
597,[summarizes],Speaker summarizes what was discussed,Dialogue,6,1,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
303,[sunburned],Speaker sounds like they are sunburned,Body States,11,3,etat_physique,neutre,modere,moyenne,sensation,non_applicable,non_applicable
11,[sunny midday],Speaker sounds bright and cheerful at midday,Mood,6,1,humeur_tonale,positif,modere,moyenne,non_applicable,non_applicable,matin
554,[superhero],Speaker sounds like they are in a superhero story,Genre,6,1,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
203,[supermarket ambient],Speaker sounds like they are in a supermarket,Environment,15,4,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
501,[supernatural horror],Speaker sounds like they are in a supernatural horror,Genre,8,2,genre_narratif,negatif,modere,moyenne,non_applicable,non_applicable,non_applicable
1737,[surprised],Unexpected reaction,Emotion,9,3,emotion,ambivalent,modere,moyenne,non_applicable,non_applicable,non_applicable
538,[survival],Speaker sounds like they are in a survival story,Genre,4,1,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
360,[suspense build-up],Speaker creates suspenseful narrative tension,Narrative,15,5,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1729,[suspicious],"Wary, distrustful",Emotion,10,3,emotion,ambivalent,modere,moyenne,non_applicable,non_applicable,non_applicable
320,[swallow saliva],Speaker sounds like they are swallowing saliva,Body States,13,4,etat_physique,neutre,modere,moyenne,sensation,non_applicable,non_applicable
534,[swashbuckling],Speaker sounds like they are in a swashbuckling adventure,Genre,6,2,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1495,[swayed],Gently rocking rhythm,Rhythm,15,5,rythme_tempo,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
271,[sweat dripping],Speaker sounds like sweat is dripping,Body States,6,1,etat_physique,neutre,modere,moyenne,sensation,non_applicable,non_applicable
243,[sweating],Speaker sounds like they are perspiring,Body States,15,4,etat_physique,neutre,modere,moyenne,sensation,non_applicable,non_applicable
1411,[swinging],Speaker speaks with jazz-like rhythm,Styles,7,2,style_parole,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
475,[sword and sorcery],Speaker sounds like they are in a sword and sorcery tale,Genre,10,3,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1237,[sword clang],Sound of metal sword clashing,Sound Effects,12,4,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1406,[syncopated],Speaker speaks with irregular rhythm,Styles,4,1,style_parole,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1499,[syncopated],Off-beat rhythm pattern,Rhythm,13,4,rythme_tempo,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
708,[syncopation],Speaker sounds like syncopated rhythm effect,Effects,12,4,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1422,[tactical],Speaker speaks with specific goal,Styles,10,3,style_parole,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1656,[tada],Celebration sound,Vocal Effects,12,3,vocalisation_non_verbale,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
794,[talkback mic],Speaker sounds like talkback microphone,Effects,5,1,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
583,[talks over],Speaker talks over another person,Dialogue,4,1,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1624,[tap],Light striking sound,Vocal Effects,13,4,vocalisation_non_verbale,neutre,fort,moyenne,non_applicable,aigue,non_applicable
1314,[tape dispenser],Sound of tape being pulled,Sound Effects,6,1,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
805,[tape stop],Speaker sounds like tape stop effect,Effects,6,1,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1409,[tapping],Speaker speaks with light rhythm,Styles,7,2,style_parole,neutre,subtil,moyenne,non_applicable,aigue,non_applicable
293,[taste bitter],Speaker sounds like they taste something bitter,Body States,6,1,etat_physique,negatif,modere,moyenne,sensation,non_applicable,non_applicable
296,[taste metallic],Speaker sounds like they taste something metallic,Body States,5,1,etat_physique,neutre,modere,moyenne,sensation,non_applicable,non_applicable
295,[taste sour],Speaker sounds like they taste something sour,Body States,15,4,etat_physique,neutre,modere,moyenne,sensation,non_applicable,non_applicable
294,[taste sweet],Speaker sounds like they taste something sweet,Body States,6,2,etat_physique,positif,modere,moyenne,sensation,douce,non_applicable
189,[teacher speaking],Speaker sounds like they are hearing a teacher,Environment,12,4,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1004,[team huddle joke],Speaker makes team-spirited humor,Humor,7,2,humour,neutre,modere,tres_haute,non_applicable,non_applicable,non_applicable
1555,[tear up],Beginning to cry,Vocal Effects,5,1,vocalisation_non_verbale,neutre,modere,moyenne,visage,non_applicable,non_applicable
985,[teasing tone],Speaker uses a playful teasing tone,Humor,7,2,humour,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
1027,[tech geek joke],Speaker makes technology-related humor,Humor,15,5,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
316,[teeth grinding],Speaker sounds like they are grinding their teeth,Body States,9,3,etat_physique,neutre,modere,moyenne,sensation,non_applicable,non_applicable
729,[telephone filter],Speaker sounds like telephone filtered,Effects,9,2,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
766,[telephone ring],Speaker sounds like telephone ring effect,Effects,4,1,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1507,[tempo down],Decelerating pace,Rhythm,11,3,rythme_tempo,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1506,[tempo up],Accelerating pace,Rhythm,7,2,rythme_tempo,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1707,[tender],"Soft, affectionate",Emotion,4,1,emotion,positif,subtil,moyenne,non_applicable,douce,non_applicable
1269,[tennis ball hit],Sound of tennis ball being hit,Sound Effects,11,3,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
446,[tense narration],Speaker uses suspenseful narrative tension,Narrative,14,4,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1360,[tense],Speaker speaks with strain,Styles,15,4,style_parole,negatif,modere,moyenne,non_applicable,non_applicable,non_applicable
1733,[tense],"Stressed, on edge",Emotion,12,4,emotion,negatif,modere,moyenne,non_applicable,non_applicable,non_applicable
679,[tension pause],Speaker pauses creating tension,Dialogue,4,1,dialogue,negatif,modere,moyenne,non_applicable,non_applicable,non_applicable
1251,[tent zipper],Sound of tent zipper,Sound Effects,10,3,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1356,[tentative],Speaker speaks hesitantly,Styles,14,4,style_parole,neutre,subtil,moyenne,non_applicable,non_applicable,non_applicable
1735,[terrified],Extremely frightened,Emotion,4,1,emotion,negatif,extreme,moyenne,non_applicable,non_applicable,non_applicable
431,[testimonial style],Speaker uses witness testimony narrative,Narrative,12,4,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1333,[theatrical],Speaker uses dramatic performance style,Styles,12,4,style_parole,neutre,fort,moyenne,non_applicable,non_applicable,non_applicable
327,[thigh burn],Speaker sounds like their thighs are burning,Body States,8,2,etat_physique,neutre,modere,moyenne,douleur,non_applicable,non_applicable
365,[third-person narrative],Speaker tells story from third-person perspective,Narrative,6,2,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
266,[thirsty],Speaker sounds like they are thirsty,Body States,15,5,etat_physique,neutre,modere,moyenne,sensation,non_applicable,non_applicable
1745,[thoughtful],"Considerate, reflective",Emotion,6,1,emotion,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1690,[thrilled],Extremely excited,Emotion,12,4,emotion,positif,extreme,tres_haute,non_applicable,non_applicable,non_applicable
277,[throbbing],Speaker sounds like they feel throbbing pain,Body States,13,4,etat_physique,negatif,modere,moyenne,douleur,non_applicable,non_applicable
1620,[thud],Heavy impact sound,Vocal Effects,6,2,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,grave,non_applicable
1168,[thunder],Sound of thunder rumbling,Sound Effects,4,1,effet_sonore,neutre,modere,non_applicable,non_applicable,grave,non_applicable
153,[thunderstorm],Speaker sounds like they are in a thunderstorm,Environment,15,5,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
257,[tight chest],Speaker sounds like they have chest tightness,Body States,12,3,etat_physique,neutre,modere,moyenne,sensation,non_applicable,non_applicable
704,[time stretch],Speaker sounds like time stretched audio,Effects,9,2,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
491,[time travel],Speaker sounds like they are involved in time travel,Genre,15,5,genre_narratif,neutre,modere,haute,non_applicable,non_applicable,non_applicable
274,[tingling],Speaker sounds like they feel tingling sensations,Body States,9,3,etat_physique,neutre,modere,moyenne,sensation,non_applicable,non_applicable
1783,[tired],"Weary, exhausted",Emotion,10,3,emotion,negatif,modere,basse,non_applicable,non_applicable,non_applicable
1562,[titter],"Nervous, restrained laugh",Vocal Effects,8,2,vocalisation_non_verbale,ambivalent,subtil,moyenne,non_applicable,non_applicable,non_applicable
1222,[toaster pop],Sound of toaster popping up,Sound Effects,12,3,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1801,[tolerant],"Accepting, open-minded",Emotion,6,2,emotion,ambivalent,modere,moyenne,non_applicable,non_applicable,non_applicable
684,[tone shift],Speaker shifts their tone,Dialogue,11,3,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1583,[tongue roll],Rolling tongue trill,Vocal Effects,13,4,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1015,[tongue twist],Speaker plays with tongue twisters humorously,Humor,14,4,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
988,[tongue-in-cheek],Speaker uses tongue-in-cheek humor,Humor,6,1,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
950,[toot sound],Speaker makes silly tooting sounds,Humor,6,1,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
451,[tragic narration],Speaker uses sorrowful narrative style,Narrative,8,2,narration,negatif,modere,moyenne,non_applicable,non_applicable,non_applicable
455,[tragicomedy tone],Speaker mixes tragic and comic narrative,Narrative,11,3,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1491,[trail off],Gradually fading away,Rhythm,6,2,rythme_tempo,neutre,modere,moyenne,non_applicable,non_applicable,lent
1492,[trailing off],Voice diminishing,Rhythm,5,1,rythme_tempo,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
167,[train arrival],Speaker sounds like they are hearing a train arriving,Environment,12,3,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
168,[train departure],Speaker sounds like they are hearing a train departing,Environment,5,1,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1177,[train horn],Sound of train horn blowing,Sound Effects,10,3,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
169,[train rumbling],Speaker sounds like they are hearing train movement,Environment,6,1,environnement_acoustique,neutre,modere,non_applicable,non_applicable,grave,non_applicable
166,[train station],Speaker sounds like they are in a train station,Environment,9,3,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
170,[train whistle],Speaker sounds like they are hearing a train whistle,Environment,8,2,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
787,[treble cut],Speaker sounds like treble cut,Effects,15,5,effet_technique,neutre,modere,moyenne,non_applicable,aigue,non_applicable
160,[tree branches],Speaker sounds like they are hearing tree branches moving,Environment,12,4,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
242,[trembling],Speaker sounds like they are trembling or shaking,Body States,10,3,etat_physique,neutre,modere,moyenne,sensation,non_applicable,non_applicable
723,[tremolo effect],Speaker sounds like tremolo audio effect,Effects,12,3,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
710,[tremolo],Speaker sounds like tremolo effect,Effects,13,4,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1297,[trumpet blast],Sound of trumpet playing,Sound Effects,9,3,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1698,[trusting],Having faith in others,Emotion,4,1,emotion,ambivalent,modere,moyenne,douleur,non_applicable,non_applicable
1699,[trustworthy],"Reliable, dependable tone",Emotion,4,1,emotion,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
1163,[truth found],Speaker conveys truth found,Introspective,12,4,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1164,[truth hidden],Speaker conveys truth hidden,Introspective,13,4,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1165,[truth whispered],Speaker whispers a hidden truth,Introspective,7,2,reflexif_interieur,neutre,subtil,moyenne,non_applicable,non_applicable,non_applicable
1162,[truth-seeking],Speaker seeks the truth,Introspective,15,5,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1642,[tsk],Disapproval click,Vocal Effects,6,1,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
756,[tube warmth],Speaker sounds like tube amplifier warmth,Effects,7,2,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1030,[TV show reference],Speaker references TV shows humorously,Humor,8,2,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1303,[TV static],Sound of television static,Sound Effects,9,3,effet_sonore,neutre,modere,tres_basse,non_applicable,non_applicable,non_applicable
1625,[twitch],Sudden movement sound,Vocal Effects,7,2,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1208,[typing],Sound of keyboard typing,Sound Effects,15,4,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1654,[ugh],Annoyance or effort,Vocal Effects,14,4,vocalisation_non_verbale,negatif,modere,moyenne,non_applicable,non_applicable,non_applicable
